Agency,Local Code,County,Township,City,Collision Date,Collision Time,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Name,Roadway Suffix,Roadway Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Intersecting Road Number,Mile Marker,Interchange,Corporate Limits?,Property Type,Feet From,Direction,Latitude,Longitude,Roadway Class,Traffic Control Devices?,Aggressive Driving?,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Damage Estimate,Manner of Collision,Unique Location Id,State Property Damage?,Traffic Control
BLOOMINGTON PD,B20-06304,MONROE,BLOOMINGTON,BLOOMINGTON,2/12/20,1:00 PM,1,0,1,0,0,,S GRANT,ST,,,,S GRANT,E 3RD,,,,Y,,,,39.16464,-86.529728,LOCAL/CITY ROAD,,N,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT TURN,E3RDSTSGRANTST,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,200604,MONROE,BLOOMINGTON,BLOOMINGTON,2/27/20,9:00 PM,1,0,1,0,0,,PETE ELLIS,DR,,,,PETE ELLIS,,,,,Y,,,,0,0,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,PETEELLISDRSR45,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B2009473,MONROE,BLOOMINGTON,BLOOMINGTON,3/3/20,5:22 PM,1,0,1,0,0,106,2ND,ST,,,,E 2ND,,,,,Y,,,,39.161088,-86.533223,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,$1001 TO $2500,RIGHT ANGLE,E2NDST,1,NONE
BLOOMINGTON PD,B2119587,MONROE,BLOOMINGTON,BLOOMINGTON,6/13/21,11:20 PM,1,0,1,0,0,,E WINSLOW,RD,,,,E WINSLOW,S WALNUT ST,,,,Y,,,,39.135969,-86.528794,LOCAL/CITY ROAD,,Y,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,EWINSLOWRDSWALNUTSTPIKE,1,NONE
BLOOMINGTON PD,B2138210,MONROE,BLOOMINGTON,BLOOMINGTON,10/23/21,5:40 PM,1,0,1,0,0,,S FRANKLIN,RD,,,,S FRANKLIN,W 3RD,,,,Y,,,,39.164688,-86.5712,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,CONCRETE,DISREGARD SIGNAL/REG SIGN,UNDER $1001,RIGHT TURN,SFRANKLINRDW3RDST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B2139467,MONROE,PERRY,BLOOMINGTON,11/1/21,4:59 PM,1,0,1,0,0,,EAST 1ST,ST,,,,EAST 1ST,SOUTH BALLANTINE,,,,Y,,,,39.159344,-86.519088,LOCAL/CITY ROAD,,N,N,URBAN,Y,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,BRAKE FAILURE OR DEFECTIVE,$1001 TO $2500,RIGHT ANGLE,EAST1STSTSOUTHBALLANTINERD,1,STOP SIGN
BLOOMINGTON PD,B2125253,MONROE,PERRY,BLOOMINGTON,7/23/21,9:05 AM,1,0,1,0,0,,COLLEGE MALL,RD,,,,COLLEGE MALL,ENTRANCE TO EASTLAND PLAZA,,,,Y,,,,39.1629776,-86.4979521,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,RIGHT ANGLE,COLLEGEMALLRDENTRANCETOEASTLANDPLAZADR,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B22-37421,MONROE,BLOOMINGTON,BLOOMINGTON,9/16/22,9:00 AM,1,,0,0,0,,W 7TH ST,,,,,W 7TH ST,B-LINE TRL,,,,Y,,0,,39.16861124,-86.5366688,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,W7THSTB-LINETRL,0,
MONROE SD,M22A22082,MONROE,PERRY,BLOOMINGTON,9/8/22,12:28 PM,1,,1,0,0,,S HENDERSON ST,,,,,S HENDERSON ST,E ALLEN ST,,,,Y,,0,,39.15554711,-86.52703722,LOCAL/CITY ROAD,,,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,SAME DIRECTION SIDESWIPE,SHENDERSONSTEALLENST,1,
BLOOMINGTON PD,B22-34507,MONROE,PERRY,BLOOMINGTON,8/30/22,5:38 AM,1,,0,0,0,,E HILLSIDE DR,,,,,E HILLSIDE DR,S WALNUT ST,,,,Y,,0,,39.15052462,-86.53366274,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SWALNUTSTEHILLSIDEDR,1,
ELLETTSVILLE PD,E1802904,MONROE,RICHLAND,ELLETTSVILLE,6/5/18,11:56 AM,1,0,0,0,0,,46,HWY,,,,46,RIDGEWOOD,,,,Y,,,,39.217248,-86.598992,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,46HWYRIDGEWOODDR,1,STOP SIGN
BLOOMINGTON PD,30613043,MONROE,BLOOMINGTON,BLOOMINGTON,3/6/13,8:49 AM,2,0,0,0,0,,E 2ND,ST,,,,E 2ND ST,WOODLAWN,,,,Y,OTHER,,,39.16106969,-86.52264006,LOCAL/CITY ROAD,,N,N,URBAN,Y,N,N,,DAYLIGHT,CLOUDY,SNOW/SLUSH,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,RIGHT ANGLE,E2NDSTWOODLAWNAVE,0,STOP SIGN
BLOOMINGTON PD,102813029,MONROE,PERRY,BLOOMINGTON,10/28/13,7:24 AM,1,0,1,0,0,,2ND,ST,,,,2ND ST,WALNUT,,,,Y,OTHER,,,39.16140027,-86.53362974,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT TURN,2NDSTWALNUTST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,92113099,MONROE,PERRY,BLOOMINGTON,9/21/13,9:20 AM,2,0,2,0,0,,S WALNUT,ST,,,,S WALNUT ST,NORTH,,,,Y,OTHER,300,N,39.144752,-86.531888,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,$2501 TO $5000,REAR END,NORTHDRSWALNUTST,0,NO PASSING ZONE
INDIANA UNIV BLOOMINGTON PD,132261,MONROE,BLOOMINGTON,BLOOMINGTON,9/3/13,5:30 PM,1,0,1,0,0,,LAW,LN,,,,LAW LN,UNION,,,,Y,OTHER,1056,W,39.17234033,-86.50956883,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LANE MOVEMENT,UNDER $1001,LEFT TURN,LAWLNUNIONST,1,NONE
BLOOMINGTON PD,110913156,MONROE,PERRY,BLOOMINGTON,11/9/13,1:04 PM,2,0,0,0,0,,ATWATER,AVE,,,,ATWATER AVE,MITCHELL,,,,Y,OTHER,,,39.16308001,-86.5141797,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,SAME DIRECTION SIDESWIPE,ATWATERAVEMITCHELLST,0,NO PASSING ZONE
INDIANA UNIV BLOOMINGTON PD,132898,MONROE,BLOOMINGTON,BLOOMINGTON,10/22/13,7:51 PM,1,0,1,0,0,,JORDAN,AVE,,,,JORDAN AVE,7TH,,,,Y,OTHER,,,39.16885011,-86.51615984,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,7THSTJORDANAVE,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,132256,MONROE,BLOOMINGTON,BLOOMINGTON,8/21/13,10:45 AM,1,0,1,0,0,,JORDAN,AVE,,,,JORDAN AVE,READ N,,,,Y,OTHER,,,39.16716892,-86.51593924,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,CENTER STRAND BARRIER,TRAFFIC CIRCLE/ROUNDABOUT,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$10001 TO $25000,LEFT TURN,JORDANAVEREADNCIR,1,LANE CONTROL
BLOOMINGTON PD,82913246,MONROE,BLOOMINGTON,BLOOMINGTON,8/29/13,3:44 PM,1,0,1,0,0,,KIRKWOOD,AVE,,,,KIRKWOOD AVE,GRANT,,,,Y,PRIVATE,,,39.16655011,-86.52981027,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT/RIGHT TURN,GRANTSTKIRKWOODAVE,1,STOP SIGN
BLOOMINGTON PD,61113248,MONROE,BLOOMINGTON,BLOOMINGTON,6/11/13,6:33 PM,1,0,1,0,0,,KIRKWOOD,AVE,,,,KIRKWOOD AVE,N WALNUT,,,,Y,OTHER,,,39.16664,-86.5336,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,UNDER $1001,SAME DIRECTION SIDESWIPE,KIRKWOODAVENWALNUTST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,11214107,MONROE,BLOOMINGTON,BLOOMINGTON,1/12/14,12:10 PM,1,0,1,0,0,,WALNUT,ST,,,,WALNUT ST,3RD,,,,Y,OTHER,,,39.16464,-86.5336,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,$2501 TO $5000,RIGHT ANGLE,3RDSTWALNUTST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,51514159,MONROE,BLOOMINGTON,BLOOMINGTON,5/15/14,3:50 PM,1,0,1,0,0,230,MORTON,ST,,,,MORTON ST,,,,,Y,PRIVATE,200,N,39.16797257,-86.536,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,UNDER $1001,RIGHT ANGLE,MORTONST,1,NONE
INDIANA UNIV BLOOMINGTON PD,142447,MONROE,BLOOMINGTON,BLOOMINGTON,9/18/14,8:06 AM,1,0,2,0,0,,FEE,LN,,,,FEE LN,LAW,,,,Y,OTHER,,,39.174048,-86.518896,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,FEELNLAWLN,1,LANE CONTROL
BLOOMINGTON PD,82814134,MONROE,BLOOMINGTON,BLOOMINGTON,7/28/14,9:45 PM,1,0,0,0,0,366,VARSITY,LN,,,,VARSITY LN,,,,,Y,PRIVATE,,,39.182976,-86.528416,OTHER,,N,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,NONE,T-INTERSECTION,CURVE/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,UNDER $1001,RIGHT ANGLE,VARSITYLN,0,NONE
INDIANA UNIV BLOOMINGTON PD,141227,MONROE,BLOOMINGTON,BLOOMINGTON,4/23/14,9:08 PM,1,0,0,0,0,,,,SR45,,,SR45,SMITH,,,,Y,OTHER,699,W,39.17203189,-86.48503696,STATE ROAD,,N,Y,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,NONE,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,HEADLIGHT DEFECTIVE OR NOT ON,UNDER $1001,REAR END,SMITHRDSR45,1,LANE CONTROL
INDIANA UNIV BLOOMINGTON PD,141372,MONROE,BLOOMINGTON,BLOOMINGTON,4/30/14,4:00 PM,1,0,1,0,0,125,SOUTH JORDAN,AVE,,,,SOUTH JORDAN AVE,,,,,Y,PRIVATE,,,39.1666165,-86.51632212,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,NONE,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LANE USAGE,$1001 TO $2500,RIGHT ANGLE,SOUTHJORDANAVE,1,STOP SIGN
BLOOMINGTON PD,B1407957,MONROE,PERRY,BLOOMINGTON,9/27/14,4:56 PM,1,0,1,0,0,,3RD,ST,,,,3RD ST,COLLEGE MALL,,,,Y,OTHER,150,W,39.16424549,-86.49892917,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,CURBED,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$1001 TO $2500,RIGHT ANGLE,3RDSTCOLLEGEMALLRD,1,LANE CONTROL
BLOOMINGTON PD,32114249,MONROE,BLOOMINGTON,BLOOMINGTON,3/21/14,5:48 PM,1,0,0,0,0,,KIRKWOOD,AVE,,,,KIRKWOOD AVE,DUNN,,,,Y,OTHER,,,39.16664,-86.528192,LOCAL/CITY ROAD,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,HEAD ON BETWEEN TWO MOTOR VEHICLES,DUNNSTKIRKWOODAVE,1,STOP SIGN
BLOOMINGTON PD,32214139,MONROE,BLOOMINGTON,BLOOMINGTON,3/22/14,12:10 AM,1,0,1,0,0,,2ND,ST,,,,2ND ST,WALNUT,,,,Y,OTHER,,,39.16140027,-86.53362974,LOCAL/CITY ROAD,Y,N,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,UNDER $1001,RIGHT ANGLE,2NDSTWALNUTST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B1512643,MONROE,RICHLAND,BLOOMINGTON,3/31/15,1:26 PM,1,0,0,0,0,,GATES,,,,,GATES,JACOB,,,,Y,,,,39.16562006,-86.57599993,LOCAL/CITY ROAD,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LANE MOVEMENT,UNDER $1001,SAME DIRECTION SIDESWIPE,GATESDRJACOBDR,1,LANE CONTROL
BLOOMINGTON PD,B1410803,MONROE,BLOOMINGTON,BLOOMINGTON,10/17/14,4:50 PM,1,0,1,0,0,2060,S OAKDALE,,,,,S OAKDALE,,,,,Y,,,,39.14497263,-86.56917572,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,SOAKDALE,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,142839,MONROE,BLOOMINGTON,BLOOMINGTON,10/17/14,10:10 AM,1,0,1,0,0,,E 3RD,,,,,E 3RD,WOODLAWN,,,,Y,,200,E,39.164352,-86.522592,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER LANE USAGE,$2501 TO $5000,REAR END,E3RDSTWOODLAWNAVE,1,NONE
BLOOMINGTON PD,B1412333,MONROE,BLOOMINGTON,BLOOMINGTON,10/27/14,8:49 AM,1,0,1,0,0,,WALNUT,,,,,WALNUT,WINLSOW,,,,Y,,,,39.13597025,-86.5311098,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,WALNUTSTWINLSOWRD,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B1544964,MONROE,BLOOMINGTON,BLOOMINGTON,10/21/15,10:00 AM,1,0,1,0,0,,N WALNUT,ST,,,,N WALNUT,14TH,,,,Y,,,,39.175952,-86.53344,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,WRONG WAY ON ONE WAY,UNDER $1001,RIGHT ANGLE,14THSTNWALNUTST,1,LANE CONTROL
INDIANA UNIV BLOOMINGTON PD,152722,MONROE,BLOOMINGTON,BLOOMINGTON,10/16/15,11:00 AM,1,0,1,0,0,,JORDAN,AVE,,,,JORDAN,7TH,,,,Y,,80,N,39.16916292,-86.51599183,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,7THSTJORDANAVE,1,LANE CONTROL
INDIANA UNIV BLOOMINGTON PD,153353,MONROE,BLOOMINGTON,BLOOMINGTON,12/9/15,9:02 AM,1,0,1,0,0,,10TH,ST,,,,10TH,WALNUT,,,,Y,,50,W,39.17160188,-86.52107241,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,SAME DIRECTION SIDESWIPE,10THSTWALNUTGRV,1,LANE CONTROL
BLOOMINGTON PD,B1536915,MONROE,PERRY,BLOOMINGTON,8/31/15,3:40 PM,1,0,0,0,0,,SO COLLEGE MALL,RD,,,,SO COLLEGE MALL,E COVENANTER,,,,Y,,,,39.155152,-86.497888,LOCAL/CITY ROAD,Y,N,Y,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,SAME DIRECTION SIDESWIPE,ECOVENANTERDRSOCOLLEGEMALLRD,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B1616069,MONROE,BLOOMINGTON,BLOOMINGTON,4/28/16,9:08 AM,1,0,1,0,0,,W KIRKWOOD,AVE,,,,W KIRKWOOD,N MORTON,,,,Y,,,,39.16658968,-86.53604976,LOCAL/CITY ROAD,,N,N,URBAN,N,N,Y,WORK ON SHOULDER,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,$1001 TO $2500,RIGHT ANGLE,NMORTONSTWKIRKWOODAVE,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,162914,MONROE,BLOOMINGTON,BLOOMINGTON,11/17/16,4:03 PM,1,0,1,0,0,,FORREST,AVE,,,,FORREST,E KIRKWOOD,,,,Y,,,,39.16684985,-86.52156986,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,UNDER $1001,RIGHT ANGLE,EKIRKWOODAVEFORRESTAVE,1,STOP SIGN
BLOOMINGTON PD,B1629836,MONROE,BLOOMINGTON,BLOOMINGTON,8/2/16,9:00 PM,1,0,0,0,0,,MADISON,ST,,,,S MADISON,ALLEY NORTH OF ALLEN,,,,Y,,,,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,ALLEYNORTHOFALLENALYSMADISONST,1,NONE
BLOOMINGTON PD,B1705077,MONROE,BLOOMINGTON,BLOOMINGTON,2/11/17,10:30 AM,1,0,1,0,0,,,,SR4546,,,115 S SR 4546 BYPASS,STARBUCKS CVS,,,,Y,,,,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LANE USAGE,$1001 TO $2500,RIGHT ANGLE,115SSR4546BYPASSBYPSTARBUCKSCVSWESTDRIVEDR,1,NONE
BLOOMINGTON PD,B1806176,MONROE,BLOOMINGTON,BLOOMINGTON,2/15/18,9:58 AM,1,0,1,0,0,,E MORNINGSIDE,DR,,,,E MORNINGSIDE,S PARK RIDGE,,,,Y,,150,W,39.167248,-86.4752,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$1001 TO $2500,REAR END,EMORNINGSIDEDRSPARKRIDGEDR,1,NONE
BLOOMINGTON PD,B1743972,MONROE,BLOOMINGTON,BLOOMINGTON,10/26/17,3:15 AM,1,0,1,0,0,,WASHINGTON,AVE,,,,WASHINGTON,4TH,,,,Y,,60,N,39.16581279,-86.5324,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,4THSTWASHINGTONAVE,1,LANE CONTROL
BLOOMINGTON PD,B1831639,MONROE,BLOOMINGTON,BLOOMINGTON,8/7/18,6:49 AM,1,0,1,0,0,,N KINSER,PIKE,,,,N KINSER,W GOURLEY,,,,Y,,,,39.185392,-86.537856,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,NKINSERPIKEWGOURLEYPIKE,1,LANE CONTROL
MONROE SD,M19A8635,MONROE,PERRY,BLOOMINGTON,3/15/19,2:44 PM,1,0,0,0,0,,CLEAR CREEK,DR,,,,W CLEAR CREEK,MADISON,,,,N,,,,39.11112,-86.53735,LOCAL/CITY ROAD,,N,N,URBAN,Y,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$5001 TO $10000,OTHER - EXPLAIN IN NARRATIVE,MADISONSTWCLEARCREEKDR,1,NONE
BLOOMINGTON PD,B1934482,MONROE,PERRY,BLOOMINGTON,8/19/19,9:23 AM,1,0,1,0,0,,COLLEGE MALL,RD,,,,COLLEGE MALL,COVENANTER,,,,Y,,,,39.155152,-86.497888,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,COLLEGEMALLRDCOVENANTERDR,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B1935817,MONROE,BLOOMINGTON,BLOOMINGTON,8/26/19,9:19 PM,1,0,1,0,0,,DODDS,ST,,,,WEST DODDS,MORTON,,,,Y,,,,39.15745,-86.53633,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,SOUTHMORTONSTWESTDODDSST,1,STOP SIGN
BLOOMINGTON PD,B1945587,MONROE,PERRY,BLOOMINGTON,10/28/19,10:04 PM,1,0,0,0,0,,ROGERS,ST,,,,S ROGERS,CHEROKEE,,,,Y,,,,39.146992,-86.5388,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER LIGHTS DEFECTIVE,UNDER $1001,REAR END,CHEROKEEDRSROGERSST,1,NONE
BLOOMINGTON PD,B2024255,MONROE,PERRY,BLOOMINGTON,7/5/20,9:00 AM,1,0,0,0,0,,2ND,ST,,,,2ND,MORTON,,,,Y,,,,39.161472,-86.53624,LOCAL/CITY ROAD,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,TRAIL CROSSINGS,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,2NDSTMORTONST,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,201509,MONROE,BLOOMINGTON,BLOOMINGTON,9/3/20,10:55 AM,1,0,1,0,0,,THIRD,ST,,,,THIRD,INDIANA,,,,Y,,,,,,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,$1001 TO $2500,RIGHT TURN,INDIANAAVETHIRDST,1,TRAFFIC CONTROL SIGNAL
